"source_file","format","dimensions","file_size_bytes","transparency","pages_used","display_dimensions","fold_context","decorative_or_meaningful","loading","candidate_output_formats","responsive_variants_required","referenced"
"assets/backgrounds/cookies-background-right.webp","webp","941x1672","239768","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/skin-background-right.webp","webp","941x1672","239768","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/faq-background-center.webp","webp","941x1672","228606","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/mission-background-center.webp","webp","941x1672","228606","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/care-background-center.webp","webp","941x1672","224940","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/privacy-background-center.webp","webp","941x1672","224940","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/consultation-background-center.webp","webp","941x1672","224064","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/values-background-center.webp","webp","941x1672","224064","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/laser-background-left.webp","webp","941x1672","219194","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/legal-background-left.webp","webp","941x1672","219194","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/contact-background-right.webp","webp","941x1672","217480","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/treatments-background-right.webp","webp","941x1672","217480","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/contact-background-left.webp","webp","941x1672","213680","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/treatments-background-left.webp","webp","941x1672","213680","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/cookies-background-left.webp","webp","941x1672","212010","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/skin-background-left.webp","webp","941x1672","212010","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/cookies-background-center.webp","webp","941x1672","203546","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/skin-background-center.webp","webp","941x1672","203546","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/posts/journal/professional-skin-care-appointment.webp","webp","1600x900","199710","false","journal/professional-skin-cleansing-guide.html | journal/rebuilding-an-overwhelmed-skin-barrier.html | journal/understanding-acne-scar-treatment.html | journal.html | pt/journal.html","1600x900","above fold candidate | below fold","meaningful","eager | lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600","true"
"assets/backgrounds/about-background-center.webp","webp","941x1672","199600","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/blog-background-center.webp","webp","941x1672","199600","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/favicons/sofiati-icon-512.png","png","512x512","189936","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 512","false"
"assets/backgrounds/accessibility-background-center.webp","webp","941x1672","169998","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/results-background-center.webp","webp","941x1672","169998","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/posts/journal/calming-care-for-reactive-skin.webp","webp","1600x900","167264","false","journal/persistent-facial-redness-and-vessels.html | journal/understanding-facial-pigmentation.html | journal.html | pt/journal.html","1600x900","above fold candidate | below fold","meaningful","eager | lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600","true"
"assets/backgrounds/not-found-background-center.webp","webp","941x1672","161976","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/testimonials-background-center.webp","webp","941x1672","161976","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/laser-background-center.webp","webp","941x1672","143926","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","true"
"assets/backgrounds/legal-background-center.webp","webp","941x1672","143926","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/brand/sofiati-logo-dark-transparent.webp","webp","1134x1183","142956","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1134","false"
"assets/brand/sofiati-logo-monogram-dark-transparent.webp","webp","1134x1183","142956","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1134","false"
"assets/backgrounds/home-background-center.webp","webp","941x1672","140818","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","true"
"assets/backgrounds/journal-background-center.webp","webp","941x1672","140818","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/thank-you-background-center.webp","webp","941x1672","140818","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/photos/79f378f4-f142-4c04-b89d-77021de28e0e.jpeg","jpeg","899x1599","136324","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 899","false"
"assets/photos/9d3a7840-d9c4-417c-8aff-07796b16a6c0.jpeg","jpeg","899x1599","132483","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 899","false"
"assets/backgrounds/contact-background-center.webp","webp","941x1672","107368","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/backgrounds/treatments-background-center.webp","webp","941x1672","107368","false","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 941","false"
"assets/quotations/thank-you-quote-01.webp","webp","1122x1402","95460","false","pt/thank-you.html | thank-you.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/mission-quote-02.webp","webp","1122x1402","94814","false","mission.html | pt/mission.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/posts/journal/aesthetic-consultation-treatment-planning.webp","webp","1600x900","79696","false","journal/fractional-co2-laser-recovery-and-aftercare.html | journal/hair-thinning-causes-and-scalp-care.html | journal/laser-hair-removal-process-and-maintenance.html | journal/persistent-facial-redness-and-vessels.html | journal/professional-skin-cleansing-guide.html | journal/ultrasound-radiofrequency-collagen-treatment.html | journal/why-aesthetic-care-begins-with-consultation.html | journal.html | pt/journal.html","1600x900","below fold | above fold candidate","meaningful","lazy | eager","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600","true"
"assets/posts/journal/fractional-co2-laser-treatment.webp","webp","1600x900","77714","false","journal/fractional-co2-laser-recovery-and-aftercare.html | journal/laser-hair-removal-process-and-maintenance.html | journal/persistent-facial-redness-and-vessels.html | journal/rebuilding-an-overwhelmed-skin-barrier.html | journal/ultrasound-radiofrequency-collagen-treatment.html | journal/understanding-acne-scar-treatment.html | journal/why-aesthetic-care-begins-with-consultation.html | journal.html | pt/journal.html","1600x900","above fold candidate | below fold","meaningful","eager | lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600","true"
"assets/quotations/testimonials-quote-02.webp","webp","1122x1402","77414","false","pt/testimonials.html | testimonials.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/skin-quote-02.webp","webp","1122x1402","76958","false","pt/skin.html | skin.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/mission-quote-07.webp","webp","1122x1402","71942","false","mission.html | pt/mission.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/posts/journal/acne-scars-and-natural-skin-texture.webp","webp","1600x900","70842","false","journal/fractional-co2-laser-recovery-and-aftercare.html | journal/professional-skin-cleansing-guide.html | journal/understanding-acne-scar-treatment.html | journal/understanding-facial-pigmentation.html | journal.html | pt/journal.html","1600x900","below fold | above fold candidate","meaningful","lazy | eager","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600","true"
"assets/quotations/testimonials-quote-01.webp","webp","1122x1402","69730","false","pt/testimonials.html | testimonials.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/values-quote-01.webp","webp","1122x1402","69720","false","pt/values.html | values.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/results-quote-01.webp","webp","1122x1402","68076","false","pt/results.html | results.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/mission-quote-05.webp","webp","1122x1402","67526","false","mission.html | pt/mission.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/skin-quote-01.webp","webp","1122x1402","65804","false","pt/skin.html | skin.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/mission-quote-03.webp","webp","1122x1402","65070","false","mission.html | pt/mission.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/results-quote-02.webp","webp","1122x1402","64956","false","pt/results.html | results.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/skin-quote-03.webp","webp","1122x1402","63698","false","pt/skin.html | skin.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/posts/journal/ultrasound-radiofrequency-collagen-care.webp","webp","1600x900","63184","false","journal/ultrasound-radiofrequency-collagen-treatment.html | journal.html | pt/journal.html","1600x900","above fold candidate | below fold","meaningful","eager | lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600","true"
"assets/quotations/skin-quote-05.webp","webp","1122x1402","63010","false","pt/skin.html | skin.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/skin-quote-06.webp","webp","1122x1402","62810","false","pt/skin.html | skin.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/skin-quote-04.webp","webp","1122x1402","62600","false","pt/skin.html | skin.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/mission-quote-04.webp","webp","1122x1402","62178","false","mission.html | pt/mission.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/hero/responsive/franciele-sofiati-23-ivory-room-arms-crossed-close-transparent-960.webp","webp","960x1440","61880","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960","false"
"assets/posts/journal/skin-barrier-moisturiser-care.webp","webp","1600x900","58660","false","journal/hair-thinning-causes-and-scalp-care.html | journal/professional-skin-cleansing-guide.html | journal/rebuilding-an-overwhelmed-skin-barrier.html | journal/understanding-facial-pigmentation.html | journal/why-aesthetic-care-begins-with-consultation.html | journal.html | pt/journal.html","1600x900","below fold | above fold candidate","meaningful","lazy | eager","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600","true"
"assets/hero/responsive/franciele-sofiati-20-ivory-room-standing-calm-transparent-960.webp","webp","960x1440","58642","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960","false"
"assets/quotations/mission-quote-06.webp","webp","1122x1402","58626","false","mission.html | pt/mission.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/quotations/mission-quote-01.webp","webp","1122x1402","58356","false","mission.html | pt/mission.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/brand/footer-signature-watermark.png","png","900x396","57000","true","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 900","true"
"assets/home/home 6.webp","webp","720x900","52388","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-lilac-suit-side-portrait.webp","webp","720x900","52388","true","journal/laser-hair-removal-process-and-maintenance.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/care-quote-03.webp","webp","720x900","52388","true","care.html | pt/care.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/hero/responsive/franciele-sofiati-24-ivory-room-window-side-transparent-960.webp","webp","960x1440","49164","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960","false"
"assets/hero/responsive/franciele-sofiati-26-ivory-room-window-composed-transparent-960.webp","webp","960x1440","46048","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960","false"
"assets/hero/responsive/franciele-sofiati-21-ivory-room-side-gaze-transparent-960.webp","webp","960x1440","45850","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960","false"
"assets/home/home 15.webp","webp","720x900","45238","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-red-suit-folded-arms-portrait.webp","webp","720x900","45238","true","journal/persistent-facial-redness-and-vessels.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/laser-quote-03.webp","webp","720x900","45238","true","laser.html | pt/laser.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/hero/responsive/franciele-sofiati-27-ivory-room-window-attentive-transparent-960.webp","webp","960x1440","45164","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960","false"
"assets/home/home 7.webp","webp","720x900","43840","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-lilac-suit-standing-portrait.webp","webp","720x900","43840","true","journal/rebuilding-an-overwhelmed-skin-barrier.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/care-quote-04.webp","webp","720x900","43840","true","care.html | pt/care.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/home/home 14.webp","webp","720x900","43618","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-red-suit-editorial-portrait.webp","webp","720x900","43618","true","journal/persistent-facial-redness-and-vessels.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/laser-quote-02.webp","webp","720x900","43618","true","laser.html | pt/laser.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/home/home 9.webp","webp","720x900","43086","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-pale-blue-suit-portrait.webp","webp","720x900","43086","true","journal/professional-skin-cleansing-guide.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/consultation-quote-02.webp","webp","720x900","43086","true","consultation.html | pt/consultation.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/posts/journal/professional-laser-hair-removal-treatment.webp","webp","1600x900","43062","false","journal/fractional-co2-laser-recovery-and-aftercare.html | journal/hair-thinning-causes-and-scalp-care.html | journal/laser-hair-removal-process-and-maintenance.html | journal.html | pt/journal.html","1600x900","below fold | above fold candidate","meaningful","lazy | eager","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600","true"
"assets/home/home 13.webp","webp","720x900","42788","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-powder-blue-suit-portrait.webp","webp","720x900","42788","true","journal/ultrasound-radiofrequency-collagen-treatment.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/laser-quote-01.webp","webp","720x900","42788","true","laser.html | pt/laser.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/home/home 5.webp","webp","720x900","42056","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-lilac-suit-folded-arms-portrait.webp","webp","720x900","42056","true","journal/laser-hair-removal-process-and-maintenance.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/care-quote-02.webp","webp","720x900","42056","true","care.html | pt/care.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/home/home 2.webp","webp","720x900","41328","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-blue-suit-editorial-portrait.webp","webp","720x900","41328","true","journal/professional-skin-cleansing-guide.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/about-quote-02.webp","webp","720x900","41328","true","about.html | pt/about.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/about/about 2.webp","webp","720x900","40580","true","about.html | pt/about.html","719x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/home/home 4.webp","webp","720x900","40580","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-deep-rose-suit-portrait.webp","webp","720x900","40580","true","journal/understanding-facial-pigmentation.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/care-quote-01.webp","webp","720x900","40580","true","care.html | pt/care.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/home/home 17.webp","webp","720x900","40384","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-thoughtful-red-suit-portrait.webp","webp","720x900","40384","true","journal/hair-thinning-causes-and-scalp-care.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/laser-quote-05.webp","webp","720x900","40384","true","laser.html | pt/laser.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/about/about 3.webp","webp","720x900","40378","true","about.html | pt/about.html","719x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/home/home 16.webp","webp","720x900","40378","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-sage-suit-editorial-portrait.webp","webp","720x900","40378","true","journal/rebuilding-an-overwhelmed-skin-barrier.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/laser-quote-04.webp","webp","720x900","40378","true","laser.html | pt/laser.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/hero/responsive/hero1-960.webp","webp","960x1303","40164","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960","false"
"assets/home/home 12.webp","webp","720x900","39904","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-peach-suit-editorial-portrait.webp","webp","720x900","39904","true","journal/understanding-acne-scar-treatment.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/index-quote-03.webp","webp","720x900","39904","true","index.html | pt/index.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/home/home 1.webp","webp","720x900","39776","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-blue-grey-suit-portrait.webp","webp","720x900","39776","true","journal/ultrasound-radiofrequency-collagen-treatment.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/about-quote-01.webp","webp","720x900","39776","true","about.html | pt/about.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/about/about 1.webp","webp","720x900","39658","true","about.html | pt/about.html","719x900","above fold candidate | below fold","meaningful","eager | lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/home/home 11.webp","webp","720x900","39658","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-peach-blazer-editorial-portrait.webp","webp","720x900","39658","true","journal/fractional-co2-laser-recovery-and-aftercare.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/index-quote-02.webp","webp","720x900","39658","true","index.html | pt/index.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/home/home 10.webp","webp","720x900","39624","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-pale-rose-suit-portrait.webp","webp","720x900","39624","true","journal/fractional-co2-laser-recovery-and-aftercare.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/index-quote-01.webp","webp","720x900","39624","true","index.html | pt/index.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/home/home 8.webp","webp","720x900","37438","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-mauve-suit-editorial-portrait.webp","webp","720x900","37438","true","journal/understanding-acne-scar-treatment.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/consultation-quote-01.webp","webp","720x900","37438","true","consultation.html | pt/consultation.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/favicons/sofiati-icon-192.png","png","192x192","36865","true","","","","","","AVIF | WebP | retain source fallback where needed","192","false"
"assets/home/home 3.webp","webp","720x900","36070","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","false"
"assets/posts/journal/franciele-sofiati-blush-suit-editorial-portrait.webp","webp","720x900","36070","true","journal/understanding-facial-pigmentation.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/quotations/about-quote-03.webp","webp","720x900","36070","true","about.html | pt/about.html","52x52","below fold","decorative","lazy","WebP | AVIF where measured smaller","320 | 480 | 640","true"
"assets/posts/journal/scalp-serum-and-hair-care.webp","webp","1600x900","35202","false","journal/hair-thinning-causes-and-scalp-care.html | journal/laser-hair-removal-process-and-maintenance.html | journal/why-aesthetic-care-begins-with-consultation.html | journal.html | pt/journal.html","1600x900","above fold candidate | below fold","meaningful","eager | lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600","true"
"assets/favicons/apple-touch-icon-180.png","png","180x180","33048","true","","","","","","AVIF | WebP | retain source fallback where needed","180","false"
"assets/hero/responsive/franciele-sofiati-23-ivory-room-arms-crossed-close-transparent-640.webp","webp","640x960","32108","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640","false"
"assets/posts/journal/facial-pigmentation-and-freckles.webp","webp","1600x900","30906","false","journal/persistent-facial-redness-and-vessels.html | journal/rebuilding-an-overwhelmed-skin-barrier.html | journal/ultrasound-radiofrequency-collagen-treatment.html | journal/understanding-acne-scar-treatment.html | journal/understanding-facial-pigmentation.html | journal.html | pt/journal.html","1600x900","below fold | above fold candidate","meaningful","lazy | eager","WebP | AVIF where measured smaller","320 | 480 | 640 | 768 | 960 | 1280 | 1600","true"
"assets/hero/responsive/franciele-sofiati-20-ivory-room-standing-calm-transparent-640.webp","webp","640x960","30478","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640","false"
"assets/hero/responsive/franciele-sofiati-24-ivory-room-window-side-transparent-640.webp","webp","640x960","26098","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640","false"
"assets/posts/journal/franciele-sofiati-relaxed-white-blazer-portrait.webp","webp","720x900","25878","true","journal/hair-thinning-causes-and-scalp-care.html | journal.html | pt/journal.html","720x900","below fold","meaningful","lazy","WebP | AVIF where measured smaller","320 | 480 | 640 | 720","true"
"assets/icons/s16-privacy-shield-laurel.png","png","256x256","24967","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/hero/responsive/franciele-sofiati-26-ivory-room-window-composed-transparent-640.webp","webp","640x960","24796","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640","false"
"assets/icons/s14-laser.png","png","256x256","24494","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/hero/responsive/franciele-sofiati-21-ivory-room-side-gaze-transparent-640.webp","webp","640x960","24334","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640","false"
"assets/hero/responsive/franciele-sofiati-27-ivory-room-window-attentive-transparent-640.webp","webp","640x960","24180","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640","false"
"assets/icons/s16-hearing-laurel.png","png","256x256","23067","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s18-leaf-branch.png","png","256x256","22859","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s06-globe.png","png","256x256","22795","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s16-consultation-laurel.png","png","256x256","22687","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s03-target-goal.png","png","256x256","22452","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s15-request-consultation.png","png","256x256","22424","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s12-brand-shield-fs.png","png","256x256","22254","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/hero/responsive/hero1-640.webp","webp","640x869","22246","true","","","","","","WebP | AVIF where measured smaller","320 | 480 | 640","false"
"assets/icons/s18-faq-leaf.png","png","256x256","21595","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s17-clinical-device-technology.png","png","256x256","21355","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
"assets/icons/s13-hearing-leaf.png","png","256x256","21224","true","","","","","","AVIF | WebP | retain source fallback where needed","256","false"
